job_id,title,company_name,location,formatted_work_type,formatted_experience_level,extracted_skills,skill_count,extraction_method
3904719803,Rehab Therapy Aide / PRN,Emory Healthcare,Atlanta Metropolitan Area,Part-time,Entry level,[],0,dictionary
3899519532,Head of Product Design ,GTN Technical Staffing and Consulting,Dallas-Fort Worth Metroplex,Full-time,Director,['Communication'],1,dictionary
3905390681,Patient Service Representative,University of Missouri-Columbia,"Greater Columbia, Missouri Area",Full-time,,['Customer Service'],1,dictionary
3905857567,Registered Nurse - MICU - P/T with Benefits Days,Hackensack Meridian Health,"Neptune City, NJ",Part-time,Associate,['Communication'],1,dictionary
3901374472,Software Engineer,DataAnnotation,Buffalo-Niagara Falls Area,Contract,,"['C#', 'C++', 'HTML', 'JavaScript', 'Python', 'SQL']",6,dictionary
3905323911,Director of Development Services,ICMA - International City/County Management Association,Cape Coral Metropolitan Area,Full-time,Director,[],0,dictionary
3903458386,Project Manager,Lumicity,Pensacola Metropolitan Area,Full-time,Mid-Senior level,['Communication'],1,dictionary
3901944277,Software Engineer (Back-end and Databases),Worky,NAMER,Full-time,Mid-Senior level,"['C#', 'Java', 'Python', 'SQL']",4,dictionary
3902863738,Registered Nurse- Emergency Services,Saint Michael's Medical Center,"Newark, NJ",Other,Mid-Senior level,['R'],1,dictionary
3905394717,"Fiber Technician, Las Vegas, NV",Cogent Communications,"Las Vegas, NV",Full-time,Entry level,"['Customer Service', 'Project Management']",2,dictionary
3895488741,Kitchen Staff,Jammin Java,"Vienna, VA",Part-time,,"['Communication', 'Customer Service', 'Java']",3,dictionary
3901346713,Office RN,Lexington Medical Center,"Columbia, SC",Full-time,Mid-Senior level,['Communication'],1,dictionary
3887711109,"Sr. Director, Global Talent Development & Learning",Fortive,"Everett, WA",Full-time,,"['Communication', 'Leadership']",2,dictionary
3905699116,PT Meat Market Seafood Sales Assoc,Hannaford Supermarkets,"South Burlington, VT",Full-time,Entry level,"['Communication', 'Customer Service']",2,dictionary
3905875929,CMMC Specialist,Dice,"Phoenix, AZ",Full-time,Mid-Senior level,['Communication'],1,dictionary
3894852196,Assistant Manager Part Time,Rent-A-Center,"Chicago, IL",Part-time,Mid-Senior level,"['Communication', 'Customer Service']",2,dictionary
3884435067,Interim M&A Attorney,"Major, Lindsey & Africa",United States,Temporary,Mid-Senior level,['Communication'],1,dictionary
3887898939,"Business Relationship Manager, Industrial Water Treatment",Solenis,United States,Full-time,,[],0,dictionary
3906226771,Retail Sales Associate,Verizon,"Lawton, OK",Full-time,Entry level,"['Communication', 'Customer Service', 'Sales']",3,dictionary
3904962829,Control Engineer,NDX Human Capital Solutions,Grand Rapids Metropolitan Area,Full-time,Mid-Senior level,[],0,dictionary
3905210288,Emergency Medicine Physician,Intermountain Health,"Miles City, MT",Part-time,Mid-Senior level,[],0,dictionary
3899527851,Sanitarian,HHS Careers,"Pawnee, OK",Part-time,Entry level,[],0,dictionary
3900086073,Hotel Operations Internship ,Hyatt Regency,"Denver, CO",Internship,Internship,[],0,dictionary
3899532220,Associate Project Manager,NetApp,"Durham, NC",Contract,Associate,"['Communication', 'Customer Service', 'Leadership', 'Microsoft Office', 'Project Management']",5,dictionary
3905351415,Express w/Gas Annex Manager $24.50,The Exchange,"Denver, CO",Full-time,Mid-Senior level,['Customer Service'],1,dictionary
3894565343,Wireless Sales Pro,Premium Retail Services,"Salem, MO",Part-time,Entry level,"['Excel', 'Sales']",2,dictionary
3894560336,Registered Nurse RN Home Health PRN,Elara Caring ,"Pawtucket, RI",Part-time,Mid-Senior level,['Leadership'],1,dictionary
3905276336,02337 Store Manager,Sally Beauty,"Webster, MA",Other,Mid-Senior level,"['Customer Service', 'Leadership', 'Sales']",3,dictionary
3902751966,Market and Pricing Risk Analyst,RaceTrac,"Framingham, MA",Full-time,Mid-Senior level,"['Excel', 'Microsoft Office']",2,dictionary
3901356048,Artiste technique senior / Senior Technical Artist,Bethesda Game Studios,"Montreal, QC",Full-time,Mid-Senior level,"['Node.js', 'Python', 'R']",3,dictionary
3904729268,Grant and Program Director,University of South Florida,"Tampa, FL",Full-time,Director,['Excel'],1,dictionary
3904920807,Azure DevOps Engineer,SMKSoft Inc,Washington DC-Baltimore Area,Contract,Mid-Senior level,"['Azure', 'Communication', 'Docker', 'Git', 'Java', 'JavaScript', 'Kubernetes', 'Node.js']",8,dictionary
3905283668,Program Manager,The Select Group,"Raleigh, NC",Contract,Mid-Senior level,"['Communication', 'Project Management']",2,dictionary
3905830133, ServiceNow SME -Part time role/On need basis,SGS Technologie,"Jacksonville, FL",Part-time,Mid-Senior level,[],0,dictionary
3894401164,"AVP, Corporate Accounting - Credit Fund",WhiteCap Search,"Greenwich, CT",Full-time,Executive,['Leadership'],1,dictionary
3901369648,INJECTION PROCESS TECHNICIAN,"Berry Global, Inc.",Bowling Green Metropolitan Area,Part-time,Entry level,['Excel'],1,dictionary
3900092842,HSE and Security Coordinator,Nexans,"Goose Creek, SC",Full-time,Entry level,[],0,dictionary
3888829129,"Vice President, MRO Operations",ST Engineering - Mobile Aerospace Engineering (MAE),"Mobile, AL",Full-time,Executive,"['Communication', 'Leadership', 'Sales']",3,dictionary
3891262988,Nurse - RN - Med Surg,Solomon Page,"Keene, NH",Contract,Mid-Senior level,['Communication'],1,dictionary
3904424064,Estee Lauder Beauty Advisor - Full Time - Haywood,Belk,"Greenville-Spartanburg-Anderson, South Carolina Area",Full-time,Mid-Senior level,"['CSS', 'Communication', 'Customer Service', 'Sales']",4,dictionary
3902341508,Executive Scheduling Assistant,LHH,"Washington, DC",Temporary,Associate,"['Communication', 'Microsoft Office']",2,dictionary
3904970394,Surgical Center Licensed Vocational Nurse (LVN),Paradigm Oral Health,Tyler-Jacksonville Area,Full-time,Entry level,[],0,dictionary
3898171726,"Licensed Practical Nurse, Medical Specialties",UF Health,Gainesville Metropolitan Area,Full-time,Entry level,['Customer Service'],1,dictionary
3885836005,Memory Care Director,Five Star Senior Living,"Janesville, WI",Full-time,Director,"['Communication', 'Leadership', 'Sales']",3,dictionary
3888483786,Partnership Alliances Manager - North America ,Kerridge Commercial Systems,Greater Houston,Full-time,Mid-Senior level,"['Marketing', 'Sales']",2,dictionary
3887837934,Resident Assistant WSV 2,Brightview Senior Living,"Paramus, NJ",Part-time,,[],0,dictionary
3885115057,Social Media Strategist,Ettika,Los Angeles Metropolitan Area,Part-time,,"['Communication', 'Marketing']",2,dictionary
3886835786,Physician (Epidemiology),HHS Careers,"Portland, OR",Part-time,Mid-Senior level,['Leadership'],1,dictionary
3888002479,Allied - MT/MLT - Travel,Protouch Staffing,"Hillsborough County, NH",Contract,Entry level,[],0,dictionary
3904928359,Lawyer,,"Wheeling, WV",Full-time,,[],0,dictionary
3887575339,Jr. Network Administrator / Technician,TEKsystems,"Elkhart, IN",Contract,Entry level,['Communication'],1,dictionary
3904097990,Sr Healthcare Facilities Planner/UKHC,UK HealthCare,"Lexington, KY",Part-time,Mid-Senior level,"['Communication', 'Customer Service', 'Leadership', 'Microsoft Office', 'Project Management']",5,dictionary
3905857622,Court Reporter,"Dedicated Tech Services, Inc.","Columbus, Ohio Metropolitan Area",Contract,,[],0,dictionary
3905217641,Cybersecurity Specialist,"Pyramid Consulting, Inc","Clackamas, OR",Contract,,[],0,dictionary
3904921027,Bookkeeper,StaffBright,Los Angeles Metropolitan Area,Full-time,Associate,['Microsoft Office'],1,dictionary
3902748901,Part-Time Housekeeper $15.50,Aimbridge Hospitality,"Phoenix, AZ",Part-time,Mid-Senior level,['R'],1,dictionary
3885109872,Community Education Specialist,"Keep Toledo/Lucas County Beautiful, Inc.","Toledo, Ohio Metropolitan Area",Full-time,,"['Communication', 'Customer Service', 'Marketing', 'Sales']",4,dictionary
3886450064,Business Development Intern,"Lee Creative, LLC.",United States,Internship,,"['Communication', 'Excel', 'Marketing', 'Microsoft Office', 'Sales']",5,dictionary
3899531203,"Senior Associate, Client Processing",BNY Mellon,"Lake Mary, FL",Full-time,Associate,[],0,dictionary
3899544274,Finance - Sr. Business Systems Analyst – FICO,TekWissen ®,"Wichita, KS",Contract,Associate,['Communication'],1,dictionary
3904392799,ICU Registered Nurse (RN) FT | Tulsa LTACH,PAM Health Specialty Hospital of Tulsa,"Tulsa, OK",Full-time,Mid-Senior level,"['Customer Service', 'Leadership']",2,dictionary
3901671927,Lifecycle Marketing Manager (8 Month Contract),Docusign,"Seattle, WA",Contract,Mid-Senior level,"['Communication', 'Marketing', 'Project Management', 'Tableau']",4,dictionary
3885101996,BIM Modeler,"Hatzel & Buehler, Inc",Detroit Metropolitan Area,Full-time,,['Communication'],1,dictionary
3885104107,"Engineer, Body Controls ME",EV.Careers,"Novi, MI",Internship,Entry level,[],0,dictionary
3884834349,Keyholder,Vow'd Weddings,"Charlotte, NC",Part-time,Mid-Senior level,['Sales'],1,dictionary
3903839317,Security Analyst / Cybersecurity Analyst - North Carolina,Arch Capital Services LLC,Greensboro--Winston-Salem--High Point Area,Full-time,Entry level,"['AWS', 'Azure', 'GCP', 'Python']",4,dictionary
3894284771,Controller,Michael Page,"Lawrence, KS",Full-time,Director,"['Leadership', 'Microsoft Office']",2,dictionary
3887862151,Bookkeeper,Shaw's Supermarkets,"Augusta, ME",Full-time,Entry level,['Customer Service'],1,dictionary
3886834492,General Education and Training,FDA,"White Oak, MD",Part-time,Executive,['Communication'],1,dictionary
3895526988,Volunteer: Compassionate Leaders Needed: Become A Board Member,VolunteerMatch,"Washington, DC",Volunteer,Associate,[],0,dictionary
3904725024,Executive Assistant to CRO,A-LIGN,Greater Tampa Bay Area,Full-time,Mid-Senior level,"['Excel', 'Microsoft Office', 'React']",3,dictionary
3904389109,Digital Marketing Intern,Extra Space Storage,"Salt Lake City, UT",Full-time,Internship,"['Communication', 'Marketing']",2,dictionary
3884431614,Accounts Payable Clerk - Temp to Hire,,"Irvine, CA",Temporary,Associate,['Communication'],1,dictionary
3900961590,SEO Manager,Fusion92,Pueblo-Cañon City Area,Full-time,Mid-Senior level,"['CSS', 'Communication', 'Excel', 'HTML', 'JavaScript', 'Leadership', 'Marketing']",7,dictionary
3901939188,Director of Finance And Administration,AcctPositions,"Queens, NY",Temporary,Director,['Leadership'],1,dictionary
3884923969,Business Operations Analyst - Intern,Siteimprove,"Bellevue, WA",Internship,Internship,"['Communication', 'Excel', 'Leadership', 'Marketing', 'Microsoft Office', 'Sales']",6,dictionary
3903807778,Marketing Associate | Business Proposals,Verus,"Seattle, WA",Part-time,Associate,"['Marketing', 'Microsoft Office']",2,dictionary
3905304254,Personal Banker - Roving Southeast Alaska District,Wells Fargo,"Cordova, AK",Full-time,Associate,"['Customer Service', 'Leadership', 'R']",3,dictionary
3903480634,Pastry Chef,EOS Hospitality,"Harwich, MA",Temporary,Associate,"['Communication', 'Leadership']",2,dictionary
3886858359,"Principal Supply Chain Specialist, New Product Introduction (Onsite)",Collins Aerospace,"Everett, WA",Full-time,Mid-Senior level,"['Excel', 'Leadership', 'Tableau']",3,dictionary
3901996930,Personal Trainer,The Dragon's Lair Gym,Las Vegas Metropolitan Area,Other,,['Communication'],1,dictionary
3840910043,Senior Cost Accountant,Oggi Talent,Greater Minneapolis-St. Paul Area,Full-time,Mid-Senior level,[],0,dictionary
3903881546,Sterile Processing Technician - Eves,Maxim Healthcare Staffing,"Springfield, OR",Contract,Entry level,"['Communication', 'Customer Service']",2,dictionary
3904366142,Controller,Robert Half,"Washington, DC",Contract,Director,"['Communication', 'Leadership', 'Marketing']",3,dictionary
3889128525,"Fiber Technician, Charlotte, NC",Cogent Communications,Charlotte Metro,Full-time,Entry level,"['Customer Service', 'Project Management']",2,dictionary
3884814015,Intern: Marketing Finance and Operations (Summer 2024),Volvo Construction Equipment,"Shippensburg, PA",Internship,,"['Communication', 'Data Science', 'Excel', 'Marketing', 'Project Management']",5,dictionary
3895594779,Pest Control Service Technician,"Quik-Kill Pest Eliminators, Inc.",Peoria Metropolitan Area,Full-time,,['Sales'],1,dictionary
3905885186,Printer Technician,Dice,"Des Moines, IA",Full-time,Entry level,['Customer Service'],1,dictionary
3901802348,Corporate HR and Safety Manager,White Glove Storage & Delivery,"Austin, TX",Full-time,,[],0,dictionary
3894998390,Customer Application Engineer,Prolec Energy,Greater New Orleans Region,Full-time,Associate,"['Communication', 'Sales']",2,dictionary
3905246838,Clinical Pharmacist - Great Opportunity!,"Guardian Consulting Services, Inc.",New York City Metropolitan Area,Part-time,,[],0,dictionary
3906246357,Supervisory Park Ranger (Interpretation),National Park Service,"Skagway, AK",Temporary,Mid-Senior level,['Leadership'],1,dictionary
3900069899,Project Manager,Incite Consulting,New York City Metropolitan Area,Contract,,"['Communication', 'Project Management']",2,dictionary
3905290078,Auto Body Apprentice,Caliber Collision,"Charlotte, NC",Internship,Internship,[],0,dictionary
3904571997,Accounting Coordinator,Hawthorne Lane,"Arlington, VA",Temporary,Associate,"['Communication', 'Customer Service']",2,dictionary
3902920918,IT Director - Mainframe and Operations,Paragon IT Professionals,"Sioux Falls, SD",Full-time,Director,"['Communication', 'Leadership']",2,dictionary
3889440224,Part Time - Head Cashier - Flexible,"Lowe's Companies, Inc.","Yakima, WA",Part-time,Mid-Senior level,"['Customer Service', 'Sales']",2,dictionary
3894892548,Human Resources Generalist,Sedona Staffing Services,Waterloo-Cedar Falls Area,Full-time,Mid-Senior level,[],0,dictionary
3903447248,Middle School Math Teacher,Maxim Healthcare Staffing,"Cleveland, OH",Contract,Entry level,['Communication'],1,dictionary
3899521983,Informatica IICS ,Raas Infotek,United States,Temporary,Mid-Senior level,['SQL'],1,dictionary
3901941490,Occupational Health Nurse (RN/LPN/OSHA),Cube Hub Inc.,"Wichita, KS",Contract,Associate,[],0,dictionary
3900962664,Virtual Middle School ELA Teacher (2024-2025),ACCEL Schools,Greater Tucson Area,Full-time,Entry level,"['Communication', 'Microsoft Office']",2,dictionary
3900962443,Lead Agent,ELEETE Real Estate,"Portland, Oregon Metropolitan Area",Full-time,,"['Communication', 'Marketing', 'Microsoft Office', 'Sales']",4,dictionary
3895200354,Process Quality Tech Trainee,Lamb Weston,"Boardman, OR",Full-time,Internship,[],0,dictionary
3884822244,"Director, IT Support Engineering",Coinbase,"Washington, DC",Full-time,Director,"['Communication', 'Project Management']",2,dictionary
3901677384,Volunteer: ARCHIVE Drive cancer patients to treatment: Harrison County WV,VolunteerMatch,"Bridgeport, WV",Volunteer,Associate,[],0,dictionary
3902868159,Visitor Services Assistant - Denver Parks and Recreation,City and County of Denver,Denver Metropolitan Area,Part-time,Entry level,['Customer Service'],1,dictionary
3905331969,Fire Alarm Apprentice,Pye-Barker Fire & Safety,"Houston, TX",Full-time,Internship,[],0,dictionary
3894934304,Senior Client Manager,Oswald Companies,Greater Cleveland,Full-time,Mid-Senior level,"['Leadership', 'Marketing', 'Sales']",3,dictionary
3898164428,Carpenter Assistant,Express Employment Professionals – Hawaii,"Honolulu, HI",Full-time,Associate,[],0,dictionary
3904364846,Assistant Trust Officer,Sterling Trustees,"Sioux Falls, SD",Full-time,,['Communication'],1,dictionary
3903810515,Wireless Field Construction Manager,First Point Group,Greater Indianapolis,Contract,Mid-Senior level,[],0,dictionary
3903472445,"Regional Vice President, Sales",Renaissance Learning,"Raleigh, NC",Full-time,Director,"['Communication', 'Leadership', 'Marketing', 'Sales']",4,dictionary
3903883546,Student Rad Tech,Trident Medical Center,"Charleston, SC",Part-time,Internship,['R'],1,dictionary
3884441080,Nurse - RN - Med Surg,Solomon Page,"Chattanooga, TN",Contract,Mid-Senior level,['Communication'],1,dictionary
3906251112,"Director, Human Resources",Agrace,"Madison, WI",Contract,Director,"['Communication', 'Leadership', 'Microsoft Office', 'Project Management']",4,dictionary
3905653064,"Store Manager-03239 Flowood, MS",Sally Beauty,"Flowood, MS",Other,Mid-Senior level,"['Customer Service', 'Leadership', 'Sales']",3,dictionary
3894866892,PMA,Advantage Technical,"Dearborn, MI",Contract,,"['Communication', 'Excel', 'Leadership', 'Microsoft Office', 'Project Management']",5,dictionary
3905293947,Field Risk Specialist,DataScan Field Services,State College-DuBois Area,Full-time,Entry level,"['Communication', 'Customer Service']",2,dictionary
3904722860,Leadville Race Series Retail Associate,Life Time Inc.,"Leadville, CO",Part-time,Mid-Senior level,[],0,dictionary
3901345750,Regulatory Affairs Specialist,Insight Global,"Greensboro, NC",Contract,Associate,['Communication'],1,dictionary
3891277747,Receptionist,H&R Block,San Angelo Area,Full-time,Entry level,"['Customer Service', 'Marketing', 'Microsoft Office', 'R']",4,dictionary
3889290008,"Retail Housekeeping Associate, Prince Kuhio Plaza - Flex",Macy's,"Hilo, HI",Part-time,,"['Customer Service', 'Leadership', 'Sales']",3,dictionary
3904365324,Personal Banker - Roving Western South Dakota,Wells Fargo,"Rapid City, SD",Full-time,Associate,"['Customer Service', 'Leadership', 'R']",3,dictionary
3906259171,Test Lab Intern,Dana Incorporated,"Lafayette, IN",Internship,Internship,['Microsoft Office'],1,dictionary
3886843684,"Director, Food Safety",Sprouts Farmers Market,"Phoenix, AZ",Full-time,Director,"['Communication', 'Customer Service', 'Excel', 'Leadership']",4,dictionary
3898162735,Billing Specialist,OpenTech Alliance,Greater Phoenix Area,Full-time,Associate,"['Communication', 'Customer Service', 'Excel', 'Microsoft Office']",4,dictionary
3903483384,Enterprise Data Architect,FTI,Appleton-Oshkosh-Neenah Area,Full-time,Mid-Senior level,"['Azure', 'C++', 'Data Science', 'Excel', 'GCP', 'Java', 'Machine Learning', 'Power BI', 'Python', 'R', 'SQL']",11,dictionary
3895594802,Quality Inspector,Veritas Steel LLC,Eau Claire-Menomonie Area,Full-time,Mid-Senior level,[],0,dictionary
3458210342,Clinical Trainee / Pre-Liscneded Therapist,Fraser,Greater Minneapolis-St. Paul Area,Full-time,,"['Communication', 'Leadership']",2,dictionary
3902859918,Talent Operations Representative,"Signature Performance, Inc.","Omaha, NE",Full-time,Entry level,"['Communication', 'Microsoft Office']",2,dictionary
3905846621,Data Warehouse Architect,DRS IT Solutions Inc,"Denver, CO",Contract,Mid-Senior level,"['AWS', 'Communication', 'Machine Learning', 'Python', 'SQL', 'Spark']",6,dictionary
3905856321,Graduate Nurse,North Kansas City Hospital,"Kansas City, MO",Full-time,Entry level,[],0,dictionary
3898174075,Cobol Programmer,"Client Resources, Inc.","Omaha, NE",Contract,Mid-Senior level,[],0,dictionary
3902785929,Registered Nurse (RN) - Full-Time/Part-Time/Casual All Shifts,"North Shore Healthcare, LLC","Peshtigo, WI",Part-time,Mid-Senior level,[],0,dictionary
3901670402,Director of Financial Reporting,Accountants One,Atlanta Metropolitan Area,Full-time,Director,[],0,dictionary
3895209559,"Executive Director - Hoboken, NJ",ABA Centers of Pennsylvania,"Hoboken, NJ",Full-time,Executive,"['Communication', 'Leadership']",2,dictionary
3902862316,Material Handler,Russell Tobin,"Greenville, SC",Contract,Entry level,[],0,dictionary
3906258411,Floor Lead,Sur La Table,"Melbourne, FL",Part-time,Associate,"['Communication', 'Customer Service', 'Excel', 'Microsoft Office', 'Sales']",5,dictionary
3887883658,Seasonal Piecework Housekeeper,Vacasa,"Burlington, VT",Temporary,Mid-Senior level,[],0,dictionary
3902330870,Transportation Support Engineer,,"Greater Fayetteville, AR Area",Full-time,,"['Customer Service', 'Project Management']",2,dictionary
3889434755,Full Time - Sales Associate - Paint - Opening,"Lowe's Companies, Inc.","Nicholasville, KY",Full-time,Associate,"['Customer Service', 'Sales']",2,dictionary
3884498695,"Certified Nurse Assistant (CNA) - Acute Care Pediatrics, Children's Hospital, Part Time",UVA Health,"Charlottesville, VA",Part-time,Entry level,[],0,dictionary
3899526438,Marketing Consultant,McKinley Marketing Partners,Washington DC-Baltimore Area,Contract,Director,"['Communication', 'Marketing']",2,dictionary
3901355736,Citizens Teller- Part- Time,Citizens,"Manchester, NH",Part-time,,"['Communication', 'Leadership']",2,dictionary
3904947344,Production Acceptance Specialist,Apex Systems,"North Charleston, SC",Full-time,Mid-Senior level,"['Excel', 'Microsoft Office']",2,dictionary
3906094487,ED Registered Nurse - 10K sign on bonus,Connected Health Care,"Las Cruces, NM",Full-time,Mid-Senior level,['Communication'],1,dictionary
3885831834,Patient Support Ambassador PRN,Medical City Healthcare,"McKinney, TX",Part-time,Mid-Senior level,['Customer Service'],1,dictionary
3905697578,Center Operations Specialist,USO,"Fort Riley, KS",Volunteer,Entry level,"['Customer Service', 'Leadership', 'Marketing', 'Microsoft Office', 'Project Management']",5,dictionary
3905854333,Junior Supplier Quality Engineer,TRIAD Engineering Corp,"Danvers, MA",Full-time,Associate,[],0,dictionary
3903843163,COOK LINE - STEAKHOUSE,Boyd Gaming,"Las Vegas, NV",Full-time,Entry level,[],0,dictionary
3901673702,MAC Beauty Advisor - Part Time - Citadel,Belk,"Charleston, South Carolina Metropolitan Area",Part-time,Entry level,"['CSS', 'Communication', 'Customer Service', 'Excel', 'Sales']",5,dictionary
3904933879,VP of Marketing (Southern California),True Legacy Homes,"San Diego, CA",Full-time,Executive,"['Communication', 'Leadership', 'Marketing', 'Sales']",4,dictionary
3903840993,"CPO OR Orthotist Clinician (CPO, CO, Board Eligible)","Hanger, Inc.","Jackson, MS",Part-time,Executive,"['Communication', 'Customer Service']",2,dictionary
3900942830,Business Analyst,Indsafri,"Latham, NY",Contract,,['Communication'],1,dictionary
3901630225,Release Train Manager,Agility Partners,Cincinnati Metropolitan Area,Full-time,Mid-Senior level,"['Communication', 'Leadership']",2,dictionary
3895817213,"Sales Manager, San Diego, CA",Cogent Communications,San Diego Metropolitan Area,Full-time,Entry level,"['Excel', 'Leadership', 'Sales']",3,dictionary
3903442844,R & D Chemist - Coatings,Advanced Materials & Technology Recruiting,Greater Cleveland,Full-time,Associate,"['Communication', 'Leadership', 'Marketing', 'R']",4,dictionary
3904965967,Summer Intern - Cargo,Air Charter Service,"Uniondale, NY",Internship,Entry level,"['Communication', 'Leadership', 'Sales']",3,dictionary
3884434851,Manager III - OSP Network,Hawaiian Telcom,"Honolulu, HI",Full-time,Mid-Senior level,"['Communication', 'Leadership', 'Project Management']",3,dictionary
3898173585,Stocker / Cashier,Petco,"Barre, VT",Part-time,Entry level,"['Communication', 'Sales']",2,dictionary
3884860429,Deputy Chief Financial Officer,,San Francisco Bay Area,Volunteer,,[],0,dictionary
3903885484,Pharmacy Intern,RITE AID,"Eugene, OR",Internship,Internship,[],0,dictionary
3906228731,Seasonal Merchandising Service Associate - Weekends Preferred,"Lowe's Companies, Inc.","Turnersville, NJ",Temporary,Associate,"['Customer Service', 'Sales']",2,dictionary
3903814814,Warehouse Manager / Purchasing Specialist,Summit Fire & Security,"North Little Rock, AR",Full-time,Mid-Senior level,['Communication'],1,dictionary
3904409659,"Interim Director of Nursing (RN) *Up to $2,800 per week*",Connected Health Care,"Eagle Grove, IA",Temporary,Director,['Leadership'],1,dictionary
3887885972,Hotel Manager,Accor,"Wailea, HI",Full-time,Executive,"['Communication', 'Excel', 'Leadership']",3,dictionary
3895566942,Medical Assistant - Internal Medicine - NEMG,Yale New Haven Health,"Stamford, CT",Internship,Entry level,"['Communication', 'Customer Service', 'Microsoft Office']",3,dictionary
3888968086,Patient Care Technician/CNA - Neurosurgery - Part Time,Sanford Health,"Fargo, ND",Part-time,Entry level,"['Communication', 'Customer Service', 'R']",3,dictionary
3905886102,Raw Material Storage Utilization and Optimization Intern,"Hayward Holdings, Inc.","North Kingstown, RI",Internship,Entry level,"['Excel', 'Leadership']",2,dictionary
3884437487,Nurse - RN - LTC,Solomon Page,"Millville, NJ",Contract,Mid-Senior level,['Communication'],1,dictionary
3902785064,Sales Account Manager,Harvest Sherwood Food Distributors,"Columbia, South Carolina Metropolitan Area",Full-time,Associate,"['Communication', 'Marketing', 'Sales']",3,dictionary
3884498748,Recruiting Coordinator,Internet Brands,Los Angeles Metropolitan Area,Full-time,Entry level,"['Communication', 'Excel']",2,dictionary
3905299800,Store Assistant Manager,Circle K,"Lafayette, LA",Part-time,Entry level,['Leadership'],1,dictionary
3884841822,Human Resources Assistant,Scion Staffing,"San Francisco, CA",Contract,Entry level,"['Communication', 'Leadership']",2,dictionary
3898172833,(Entry Level) Sales Executive ,University Recruiters,Dallas-Fort Worth Metroplex,Full-time,Entry level,"['Communication', 'Leadership', 'Marketing', 'Sales']",4,dictionary
3884911125,Branch Manager,Jet Direct Mortgage,Greater Augusta Area,Full-time,Mid-Senior level,"['Communication', 'Customer Service', 'Marketing']",3,dictionary
3905398400,"Operations Summer Temp (Fort Wayne, IN, USA)",Sirva,"Fort Wayne, IN",Temporary,Entry level,"['Communication', 'Customer Service', 'Excel', 'Microsoft Office']",4,dictionary
3900957849,Seasonal Student - Production Assemblers,Hearth & Home Technologies,"Lake City, MN",Temporary,Internship,[],0,dictionary
3898163309,Vietnamese VRI Medical Interpreter,AMN Healthcare,United States,Part-time,Associate,"['Communication', 'Customer Service']",2,dictionary
3887838102,Marketing Director,USAFacts,Greater Seattle Area,Full-time,Director,"['Communication', 'Leadership', 'Marketing']",3,dictionary
3902830670,Vice President of Construction Operations,"Employment Resource Group, Inc.","Lafayette, Indiana Metropolitan Area",Full-time,Executive,"['Communication', 'Leadership']",2,dictionary
3905348758,Head of People Operations - US&C,Uber,"Seattle, WA",Full-time,Director,['Leadership'],1,dictionary
3887472125, Associate Chief of Staff,Metro Global Ventures LLC,Greater Philadelphia,Full-time,Associate,['Communication'],1,dictionary
3884918760,CFO - Commercial,Honeywell,"Atlanta, GA",Full-time,Executive,"['Communication', 'Leadership', 'Sales']",3,dictionary
3904567405,Operations Specialist,Selby Jennings,Charlotte Metro,Full-time,Associate,['Excel'],1,dictionary
3889434805,Retail Sales – Part Time,"Lowe's Companies, Inc.","Anchorage, AK",Part-time,Entry level,['Sales'],1,dictionary
3899526747,Radiologic Technologist - 217667,Medix™,"Stamford, CT",Contract,Entry level,['Communication'],1,dictionary
3887493112,CDL A Local Delivery Truck Driver,Sysco,"Gillette, WY",Full-time,Entry level,['Leadership'],1,dictionary
3889742035,Internal Auditor,Canoo,Oklahoma City Metropolitan Area,Full-time,,[],0,dictionary
3881987723,Dialysis Technician,DevCare Solutions,"Orient, OH",Contract,,['Communication'],1,dictionary
3905868461,Senior Paid Media Manager,Directive,Greater Tampa Bay Area,Full-time,Mid-Senior level,"['Communication', 'Leadership', 'Marketing', 'SQL']",4,dictionary
3906247698,Retail Sales Supervisor,Harbor Freight Tools,"Dickinson, ND",Full-time,Mid-Senior level,"['Leadership', 'Sales']",2,dictionary
3904380986,X-Ray Technologist,RAYUS Radiology,"Kirkland, WA",Temporary,Mid-Senior level,[],0,dictionary
3887701070,"Asset Protection Detective, Penn Square Mall - Flex",Macy's,"Oklahoma City, OK",Part-time,,"['Customer Service', 'Marketing', 'Sales']",3,dictionary
3887591947,"Registered Nurse (RN) - Nurse Resident, July 2024, ICU Neuro",Prisma Health,"Greenville, SC",Temporary,,['Leadership'],1,dictionary
3891077593,INTERDISCIPLINARY TECHNICAL EXPERT ELECTRONICS ENGINEER/COMPUTER SCIENTIST,Air Force Civilian Service,"Davis County, UT",Full-time,Director,"['Leadership', 'Project Management']",2,dictionary
3889414941,PROGRAM ANALYST with Security Clearance,ClearanceJobs,"Center, PA",Temporary,Mid-Senior level,[],0,dictionary
3901998620,HR Digital Solutions Functional Business Analyst,Medtronic,"Minneapolis, MN",Full-time,Mid-Senior level,"['Communication', 'Leadership']",2,dictionary
3905292982,Associate Dean for Academic Engagement,Towson University,"Towson, MD",Full-time,Mid-Senior level,"['Communication', 'Leadership', 'Marketing', 'Project Management']",4,dictionary
3898170597,Manufacturing Engineer I,XKL,"Redmond, WA",Full-time,,[],0,dictionary
3898163596, Enterprise Asset Management PM,Radiant Digital,"St Paul, MN",Contract,,"['Communication', 'Project Management']",2,dictionary
